ModelName,FBXPath,fbx_version,vertex_count,mesh_arrays,min_x,max_x,extent_x,center_x,min_y,max_y,extent_y,center_y,min_z,max_z,extent_z,center_z,error
S_ARCHB,models/variants/S_ARCHB.fbx,7400,90,1,-2.917358,2.899781,5.817139,-0.008788,0.0,3.394531,3.394531,1.697266,-0.286132,0.286133,0.572265,0.0,
S_ARCHB_H,models/variants/S_ARCHB_H.fbx,7400,48,1,-1.579837,1.33067,2.910507,-0.124583,0.0,3.394531,3.394531,1.697266,-0.286132,0.286133,0.572265,0.0,
S_ARCHM,models/variants/S_ARCHM.fbx,7400,90,1,-2.917358,2.899781,5.817139,-0.008788,0.0,3.394531,3.394531,1.697266,-0.286132,0.286133,0.572265,0.0,
S_ARCHM_H,models/variants/S_ARCHM_H.fbx,7400,48,1,-1.579837,1.33067,2.910507,-0.124583,0.0,3.394531,3.394531,1.697266,-0.286132,0.286133,0.572265,0.0,
S_ARCHT,models/variants/S_ARCHT.fbx,7400,90,1,-2.917358,2.899781,5.817139,-0.008788,0.0,3.394531,3.394531,1.697266,-0.286132,0.286133,0.572265,0.0,
S_ARCHT_H,models/variants/S_ARCHT_H.fbx,7400,48,1,-1.579837,1.33067,2.910507,-0.124583,0.0,3.394531,3.394531,1.697266,-0.286132,0.286133,0.572265,0.0,
S_DOORB0,models/variants/S_DOORB0.fbx,7400,44,1,-2.845703,2.845703,5.691406,0.0,0.0,3.332031,3.332031,1.666016,-0.2146,0.2146,0.4292,0.0,
S_DOORB0_H,models/variants/S_DOORB0_H.fbx,7400,60,1,-1.587736,1.588356,3.176092,0.00031,0.0,3.394531,3.394531,1.697266,-0.286132,0.286133,0.572265,0.0,
S_DOORB1,models/variants/S_DOORB1.fbx,7400,32,1,-2.845703,2.845703,5.691406,0.0,0.0,3.332031,3.332031,1.666016,-0.2146,0.2146,0.4292,0.0,
S_DOORM0,models/variants/S_DOORM0.fbx,7400,44,1,-2.845703,2.845703,5.691406,0.0,0.0,3.332031,3.332031,1.666016,-0.2146,0.2146,0.4292,0.0,
S_DOORM0_H,models/variants/S_DOORM0_H.fbx,7400,60,1,-1.587736,1.588356,3.176092,0.00031,0.0,3.394531,3.394531,1.697266,-0.286132,0.286133,0.572265,0.0,
S_DOORM1,models/variants/S_DOORM1.fbx,7400,32,1,-2.845703,2.845703,5.691406,0.0,0.0,3.332031,3.332031,1.666016,-0.2146,0.2146,0.4292,0.0,
S_DOORT0,models/variants/S_DOORT0.fbx,7400,44,1,-2.845703,2.845703,5.691406,0.0,0.0,3.332031,3.332031,1.666016,-0.2146,0.2146,0.4292,0.0,
S_DOORT0_H,models/variants/S_DOORT0_H.fbx,7400,60,1,-1.587736,1.588356,3.176092,0.00031,0.0,3.394531,3.394531,1.697266,-0.286132,0.286133,0.572265,0.0,
S_DOORT1,models/variants/S_DOORT1.fbx,7400,32,1,-2.845703,2.845703,5.691406,0.0,0.0,3.332031,3.332031,1.666016,-0.2146,0.2146,0.4292,0.0,
S_DOORWINB0,models/variants/S_DOORWINB0.fbx,7400,72,1,-2.917358,2.917978,5.835336,0.00031,0.0,3.394531,3.394531,1.697266,-0.286132,0.286133,0.572265,0.0,
S_DOORWINM0,models/variants/S_DOORWINM0.fbx,7400,72,1,-2.917358,2.917978,5.835336,0.00031,0.0,3.394531,3.394531,1.697266,-0.286132,0.286133,0.572265,0.0,
S_DOORWINT0,models/variants/S_DOORWINT0.fbx,7400,72,1,-2.917358,2.917978,5.835336,0.00031,0.0,3.394531,3.394531,1.697266,-0.286132,0.286133,0.572265,0.0,
S_GDOORB0,models/variants/S_GDOORB0.fbx,7400,80,1,-2.845703,2.845703,5.691406,0.0,0.0,3.332031,3.332031,1.666016,-2.799837,0.317798,3.117635,-1.24102,
S_GDOORM0,models/variants/S_GDOORM0.fbx,7400,80,1,-2.845703,2.845703,5.691406,0.0,0.0,3.332031,3.332031,1.666016,-2.799837,0.317798,3.117635,-1.24102,
S_GDOORT0,models/variants/S_GDOORT0.fbx,7400,80,1,-2.845703,2.845703,5.691406,0.0,0.0,3.332031,3.332031,1.666016,-2.799837,0.317798,3.117635,-1.24102,
S_WALLB,models/variants/S_WALLB.fbx,7400,144,1,-2.845703,2.845703,5.691406,0.0,0.0,3.332031,3.332031,1.666016,-0.339111,0.339112,0.678223,1e-06,
S_WALLB_DIAGONA,models/variants/S_WALLB_DIAGONA.fbx,7400,48,1,-2.917358,2.917978,5.835336,0.00031,0.0,3.394531,3.394531,1.697266,-0.286132,0.286133,0.572265,0.0,
S_WALLB_H,models/variants/S_WALLB_H.fbx,7400,44,1,-1.511719,1.511719,3.023438,0.0,-0.070984,3.404297,3.475281,1.666657,-0.2146,0.2146,0.4292,0.0,
S_WALLB_WIN0,models/variants/S_WALLB_WIN0.fbx,7400,64,1,-2.917358,2.917978,5.835336,0.00031,0.0,3.394531,3.394531,1.697266,-0.286132,0.286133,0.572265,0.0,
S_WALLB_WIN1,models/variants/S_WALLB_WIN1.fbx,7400,184,1,-2.917358,2.917978,5.835336,0.00031,0.0,3.332031,3.332031,1.666016,-0.339111,0.339112,0.678223,1e-06,
S_WALLB_WIN2,models/variants/S_WALLB_WIN2.fbx,7400,64,1,-2.917358,2.917978,5.835336,0.00031,0.0,3.332031,3.332031,1.666016,-0.286132,0.286133,0.572265,0.0,
S_WALLB_WIN3,models/variants/S_WALLB_WIN3.fbx,7400,88,1,-2.917358,2.917978,5.835336,0.00031,0.0,3.394531,3.394531,1.697266,-0.286132,0.286133,0.572265,0.0,
S_WALLM,models/variants/S_WALLM.fbx,7400,144,1,-2.845703,2.845703,5.691406,0.0,0.0,3.332031,3.332031,1.666016,-0.339111,0.339112,0.678223,1e-06,
S_WALLM_DIAGONA,models/variants/S_WALLM_DIAGONA.fbx,7400,48,1,-2.917358,2.917978,5.835336,0.00031,0.0,3.394531,3.394531,1.697266,-0.286132,0.286133,0.572265,0.0,
S_WALLM_H,models/variants/S_WALLM_H.fbx,7400,44,1,-1.511719,1.511719,3.023438,0.0,-0.070984,3.404297,3.475281,1.666657,-0.2146,0.2146,0.4292,0.0,
S_WALLM_WIN0,models/variants/S_WALLM_WIN0.fbx,7400,64,1,-2.917358,2.917978,5.835336,0.00031,0.0,3.394531,3.394531,1.697266,-0.286132,0.286133,0.572265,0.0,
S_WALLM_WIN1,models/variants/S_WALLM_WIN1.fbx,7400,184,1,-2.917358,2.917978,5.835336,0.00031,0.0,3.332031,3.332031,1.666016,-0.339111,0.339112,0.678223,1e-06,
S_WALLM_WIN2,models/variants/S_WALLM_WIN2.fbx,7400,64,1,-2.917358,2.917978,5.835336,0.00031,0.0,3.332031,3.332031,1.666016,-0.286132,0.286133,0.572265,0.0,
S_WALLM_WIN3,models/variants/S_WALLM_WIN3.fbx,7400,88,1,-2.917358,2.917978,5.835336,0.00031,0.0,3.394531,3.394531,1.697266,-0.286132,0.286133,0.572265,0.0,
S_WALLT,models/variants/S_WALLT.fbx,7400,144,1,-2.845703,2.845703,5.691406,0.0,0.0,3.332031,3.332031,1.666016,-0.339111,0.339112,0.678223,1e-06,
S_WALLT_DIAGONA,models/variants/S_WALLT_DIAGONA.fbx,7400,48,1,-2.917358,2.917978,5.835336,0.00031,0.0,3.394531,3.394531,1.697266,-0.286132,0.286133,0.572265,0.0,
S_WALLT_H,models/variants/S_WALLT_H.fbx,7400,44,1,-1.511719,1.511719,3.023438,0.0,-0.070984,3.404297,3.475281,1.666657,-0.2146,0.2146,0.4292,0.0,
S_WALLT_WIN0,models/variants/S_WALLT_WIN0.fbx,7400,64,1,-2.917358,2.917978,5.835336,0.00031,0.0,3.394531,3.394531,1.697266,-0.286132,0.286133,0.572265,0.0,
S_WALLT_WIN1,models/variants/S_WALLT_WIN1.fbx,7400,184,1,-2.917358,2.917978,5.835336,0.00031,0.0,3.332031,3.332031,1.666016,-0.339111,0.339112,0.678223,1e-06,
S_WALLT_WIN2,models/variants/S_WALLT_WIN2.fbx,7400,64,1,-2.917358,2.917978,5.835336,0.00031,0.0,3.332031,3.332031,1.666016,-0.286132,0.286133,0.572265,0.0,
S_WALLT_WIN3,models/variants/S_WALLT_WIN3.fbx,7400,88,1,-2.917358,2.917978,5.835336,0.00031,0.0,3.394531,3.394531,1.697266,-0.286132,0.286133,0.572265,0.0,
T_ARCHB,models/variants/T_ARCHB.fbx,7400,140,1,-2.846914,2.710622,5.557536,-0.068146,-0.007507,3.343529,3.351036,1.668011,-0.207776,0.223784,0.43156,0.008004,
T_ARCHB_H,models/variants/T_ARCHB_H.fbx,7400,76,1,-1.467264,1.379806,2.84707,-0.043729,-0.007507,3.343529,3.351036,1.668011,-0.178706,0.181633,0.360339,0.001463,
T_ARCHM,models/variants/T_ARCHM.fbx,7400,140,1,-2.846914,2.710622,5.557536,-0.068146,-0.007507,3.343529,3.351036,1.668011,-0.207776,0.223784,0.43156,0.008004,
T_ARCHM_H,models/variants/T_ARCHM_H.fbx,7400,76,1,-1.467264,1.379806,2.84707,-0.043729,-0.007507,3.343529,3.351036,1.668011,-0.178706,0.181633,0.360339,0.001463,
T_ARCHT,models/variants/T_ARCHT.fbx,7400,140,1,-2.846914,2.710622,5.557536,-0.068146,-0.007507,3.343529,3.351036,1.668011,-0.207776,0.223784,0.43156,0.008004,
T_ARCHT_H,models/variants/T_ARCHT_H.fbx,7400,76,1,-1.467264,1.379806,2.84707,-0.043729,-0.007507,3.343529,3.351036,1.668011,-0.178706,0.181633,0.360339,0.001463,
T_DOORB0,models/variants/T_DOORB0.fbx,7400,136,1,-2.846914,2.846914,5.693828,0.0,-0.007507,3.343529,3.351036,1.668011,-0.238889,0.238889,0.477778,0.0,
T_DOORB0_H,models/variants/T_DOORB0_H.fbx,7400,108,1,-1.528334,1.528334,3.056668,0.0,-0.007507,3.343529,3.351036,1.668011,-0.177778,0.177778,0.355556,0.0,
T_DOORB1,models/variants/T_DOORB1.fbx,7400,136,1,-2.846914,2.846914,5.693828,0.0,-0.007507,3.343529,3.351036,1.668011,-0.238889,0.238889,0.477778,0.0,
T_DOORM0,models/variants/T_DOORM0.fbx,7400,136,1,-2.846914,2.846914,5.693828,0.0,-0.007507,3.343529,3.351036,1.668011,-0.238889,0.238889,0.477778,0.0,
T_DOORM0_H,models/variants/T_DOORM0_H.fbx,7400,108,1,-1.528334,1.528334,3.056668,0.0,-0.007507,3.343529,3.351036,1.668011,-0.177778,0.177778,0.355556,0.0,
T_DOORM1,models/variants/T_DOORM1.fbx,7400,136,1,-2.846914,2.846914,5.693828,0.0,-0.007507,3.343529,3.351036,1.668011,-0.238889,0.238889,0.477778,0.0,
T_DOORT0,models/variants/T_DOORT0.fbx,7400,136,1,-2.846914,2.846914,5.693828,0.0,-0.007507,3.343529,3.351036,1.668011,-0.238889,0.238889,0.477778,0.0,
T_DOORT0_H,models/variants/T_DOORT0_H.fbx,7400,108,1,-1.528334,1.528334,3.056668,0.0,-0.007507,3.343529,3.351036,1.668011,-0.177778,0.177778,0.355556,0.0,
T_DOORT1,models/variants/T_DOORT1.fbx,7400,136,1,-2.846914,2.846914,5.693828,0.0,-0.007507,3.343529,3.351036,1.668011,-0.238889,0.238889,0.477778,0.0,
T_DOORWINB0,models/variants/T_DOORWINB0.fbx,7400,122,1,-2.713652,2.703962,5.417614,-0.004845,-0.007507,3.343529,3.351036,1.668011,-0.059687,0.059687,0.119374,0.0,
T_DOORWINM0,models/variants/T_DOORWINM0.fbx,7400,122,1,-2.713652,2.703962,5.417614,-0.004845,-0.007507,3.343529,3.351036,1.668011,-0.059687,0.059687,0.119374,0.0,
T_DOORWINT0,models/variants/T_DOORWINT0.fbx,7400,122,1,-2.713652,2.703962,5.417614,-0.004845,-0.007507,3.343529,3.351036,1.668011,-0.059687,0.059687,0.119374,0.0,
T_GDOORB0,models/variants/T_GDOORB0.fbx,7400,104,1,-2.713652,2.703962,5.417614,-0.004845,-0.007507,3.343529,3.351036,1.668011,-1.525555,0.230531,1.756086,-0.647512,
T_GDOORM0,models/variants/T_GDOORM0.fbx,7400,104,1,-2.713652,2.703962,5.417614,-0.004845,-0.007507,3.343529,3.351036,1.668011,-1.525555,0.230531,1.756086,-0.647512,
T_GDOORT0,models/variants/T_GDOORT0.fbx,7400,104,1,-2.713652,2.703962,5.417614,-0.004845,-0.007507,3.343529,3.351036,1.668011,-1.525555,0.230531,1.756086,-0.647512,
T_WALLB,models/variants/T_WALLB.fbx,7400,48,1,-2.713652,2.703962,5.417614,-0.004845,-0.007507,3.343529,3.351036,1.668011,-0.059687,0.059687,0.119374,0.0,
T_WALLB_DIAGONA,models/variants/T_WALLB_DIAGONA.fbx,7400,56,1,-2.713652,2.703962,5.417614,-0.004845,-0.007507,3.34353,3.351037,1.668011,-0.059687,0.059687,0.119374,0.0,
T_WALLB_H,models/variants/T_WALLB_H.fbx,7400,48,1,-1.358586,1.348898,2.707484,-0.004844,-0.007507,3.343529,3.351036,1.668011,-0.059687,0.059687,0.119374,0.0,
T_WALLB_WIN0,models/variants/T_WALLB_WIN0.fbx,7400,112,1,-2.733619,2.734087,5.467706,0.000234,-0.007507,3.343529,3.351036,1.668011,-0.074921,0.074921,0.149842,0.0,
T_WALLB_WIN1,models/variants/T_WALLB_WIN1.fbx,7400,88,1,-2.838684,2.838684,5.677368,0.0,-0.007507,3.343529,3.351036,1.668011,-0.177778,0.177778,0.355556,0.0,
T_WALLB_WIN2,models/variants/T_WALLB_WIN2.fbx,7400,88,1,-2.713652,2.703962,5.417614,-0.004845,-0.007507,3.343529,3.351036,1.668011,-0.177778,0.177778,0.355556,0.0,
T_WALLB_WIN3,models/variants/T_WALLB_WIN3.fbx,7400,76,1,-2.713652,2.703962,5.417614,-0.004845,-0.007507,3.343529,3.351036,1.668011,-0.059687,0.059687,0.119374,0.0,
T_WALLM,models/variants/T_WALLM.fbx,7400,48,1,-2.713652,2.703962,5.417614,-0.004845,-0.007507,3.343529,3.351036,1.668011,-0.059687,0.059687,0.119374,0.0,
T_WALLM_DIAGONA,models/variants/T_WALLM_DIAGONA.fbx,7400,56,1,-2.713652,2.703962,5.417614,-0.004845,-0.007507,3.34353,3.351037,1.668011,-0.059687,0.059687,0.119374,0.0,
T_WALLM_H,models/variants/T_WALLM_H.fbx,7400,48,1,-1.358586,1.348898,2.707484,-0.004844,-0.007507,3.343529,3.351036,1.668011,-0.059687,0.059687,0.119374,0.0,
T_WALLM_WIN0,models/variants/T_WALLM_WIN0.fbx,7400,112,1,-2.733619,2.734087,5.467706,0.000234,-0.007507,3.343529,3.351036,1.668011,-0.074921,0.074921,0.149842,0.0,
T_WALLM_WIN1,models/variants/T_WALLM_WIN1.fbx,7400,88,1,-2.838684,2.838684,5.677368,0.0,-0.007507,3.343529,3.351036,1.668011,-0.177778,0.177778,0.355556,0.0,
T_WALLM_WIN2,models/variants/T_WALLM_WIN2.fbx,7400,88,1,-2.713652,2.703962,5.417614,-0.004845,-0.007507,3.343529,3.351036,1.668011,-0.177778,0.177778,0.355556,0.0,
T_WALLM_WIN3,models/variants/T_WALLM_WIN3.fbx,7400,76,1,-2.713652,2.703962,5.417614,-0.004845,-0.007507,3.343529,3.351036,1.668011,-0.059687,0.059687,0.119374,0.0,
T_WALLT,models/variants/T_WALLT.fbx,7400,48,1,-2.713652,2.703962,5.417614,-0.004845,-0.007507,3.343529,3.351036,1.668011,-0.059687,0.059687,0.119374,0.0,
T_WALLT_DIAGONA,models/variants/T_WALLT_DIAGONA.fbx,7400,56,1,-2.713652,2.703962,5.417614,-0.004845,-0.007507,3.34353,3.351037,1.668011,-0.059687,0.059687,0.119374,0.0,
T_WALLT_H,models/variants/T_WALLT_H.fbx,7400,48,1,-1.358586,1.348898,2.707484,-0.004844,-0.007507,3.343529,3.351036,1.668011,-0.059687,0.059687,0.119374,0.0,
T_WALLT_WIN0,models/variants/T_WALLT_WIN0.fbx,7400,112,1,-2.733619,2.734087,5.467706,0.000234,-0.007507,3.343529,3.351036,1.668011,-0.074921,0.074921,0.149842,0.0,
T_WALLT_WIN1,models/variants/T_WALLT_WIN1.fbx,7400,88,1,-2.838684,2.838684,5.677368,0.0,-0.007507,3.343529,3.351036,1.668011,-0.177778,0.177778,0.355556,0.0,
T_WALLT_WIN2,models/variants/T_WALLT_WIN2.fbx,7400,88,1,-2.713652,2.703962,5.417614,-0.004845,-0.007507,3.343529,3.351036,1.668011,-0.177778,0.177778,0.355556,0.0,
T_WALLT_WIN3,models/variants/T_WALLT_WIN3.fbx,7400,76,1,-2.713652,2.703962,5.417614,-0.004845,-0.007507,3.343529,3.351036,1.668011,-0.059687,0.059687,0.119374,0.0,
BUILDDECAL,models/wall_art/BUILDDECAL.fbx,7400,56,1,-0.457493,0.457493,0.914986,0.0,0.0,0.087555,0.087555,0.043777,-0.407494,0.437774,0.845268,0.01514,
BUILDDECAL2,models/wall_art/BUILDDECAL2.fbx,7400,24,1,-1.598007,1.598007,3.196014,0.0,0.0,0.053788,0.053788,0.026894,-0.00683,0.214755,0.221585,0.103962,
BUILDDECALNMS,models/wall_art/BUILDDECALNMS.fbx,7400,66,1,-0.524363,0.542297,1.06666,0.008967,-3.7e-05,0.060597,0.060634,0.03028,-0.784898,0.989003,1.773901,0.102053,
BUILDDECALNUM0,models/wall_art/BUILDDECALNUM0.fbx,7400,63,1,-0.293447,0.299946,0.593393,0.00325,0.0,0.1,0.1,0.05,-0.419027,0.639337,1.058364,0.110155,
BUILDDECALNUM1,models/wall_art/BUILDDECALNUM1.fbx,7400,30,1,-0.159561,0.155106,0.314667,-0.002228,0.0,0.1,0.1,0.05,-0.419027,0.653071,1.072098,0.117022,
BUILDDECALNUM2,models/wall_art/BUILDDECALNUM2.fbx,7400,110,1,-0.290597,0.296673,0.58727,0.003038,-0.000246,0.1,0.100246,0.049877,-0.419027,0.653071,1.072098,0.117022,
BUILDDECALNUM3,models/wall_art/BUILDDECALNUM3.fbx,7400,100,1,-0.30075,0.294426,0.595176,-0.003162,-0.000516,0.1,0.100516,0.049742,-0.419027,0.668652,1.087679,0.124812,
BUILDDECALNUM4,models/wall_art/BUILDDECALNUM4.fbx,7400,95,1,-0.310198,0.301753,0.611951,-0.004222,-0.0,0.1,0.1,0.05,-0.419027,0.64625,1.065277,0.113612,
BUILDDECALNUM5,models/wall_art/BUILDDECALNUM5.fbx,7400,88,1,-0.293242,0.262651,0.555893,-0.015296,-0.000295,0.1,0.100295,0.049853,-0.419027,0.661375,1.080402,0.121174,
BUILDDECALNUM6,models/wall_art/BUILDDECALNUM6.fbx,7400,96,1,-0.295289,0.29155,0.586839,-0.001869,-0.0001,0.1,0.1001,0.04995,-0.419027,0.664944,1.083971,0.122958,
BUILDDECALNUM7,models/wall_art/BUILDDECALNUM7.fbx,7400,102,1,-0.267252,0.273299,0.540551,0.003024,-0.000336,0.1,0.100336,0.049832,-0.419027,0.653071,1.072098,0.117022,
BUILDDECALNUM8,models/wall_art/BUILDDECALNUM8.fbx,7400,120,1,-0.302799,0.297963,0.600762,-0.002418,-0.000681,0.1,0.100681,0.04966,-0.419027,0.669716,1.088743,0.125344,
BUILDDECALNUM9,models/wall_art/BUILDDECALNUM9.fbx,7400,106,1,-0.286409,0.287491,0.5739,0.000541,-0.000177,0.1,0.100177,0.049912,-0.419027,0.66809,1.087117,0.124531,
BUILDDECALSIMP1,models/wall_art/BUILDDECALSIMP1.fbx,7400,326,1,-0.737701,0.737701,1.475402,0.0,0.0,0.069154,0.069154,0.034577,-0.74217,0.743693,1.485863,0.000762,
BUILDDECALSIMP2,models/wall_art/BUILDDECALSIMP2.fbx,7400,44,1,-0.782168,0.782168,1.564336,0.0,-0.000119,0.066609,0.066728,0.033245,-0.850519,0.873348,1.723867,0.011414,
BUILDDECALSIMP3,models/wall_art/BUILDDECALSIMP3.fbx,7400,38,1,-0.59612,0.612693,1.208813,0.008287,0.005417,0.044188,0.038771,0.024803,-0.625917,0.702492,1.328409,0.038287,
BUILDDECALSIMP4,models/wall_art/BUILDDECALSIMP4.fbx,7400,40,1,-0.849511,0.848526,1.698037,-0.000493,0.0,0.067165,0.067165,0.033583,-0.834206,0.89606,1.730266,0.030927,
BUILDDECALVIS1,models/wall_art/BUILDDECALVIS1.fbx,7400,36,1,-0.700563,0.700563,1.401126,0.0,0.0,0.066609,0.066609,0.033305,-0.834427,0.833744,1.668171,-0.000342,
BUILDDECALVIS2,models/wall_art/BUILDDECALVIS2.fbx,7400,36,1,-0.858333,0.858333,1.716666,0.0,0.0,0.066609,0.066609,0.033305,-0.834427,0.833744,1.668171,-0.000342,
BUILDDECALVIS3,models/wall_art/BUILDDECALVIS3.fbx,7400,36,1,-0.700563,0.700563,1.401126,0.0,0.0,0.066609,0.066609,0.033305,-0.921587,0.921587,1.843174,0.0,
BUILDDECALVIS4,models/wall_art/BUILDDECALVIS4.fbx,7400,70,1,-0.7,0.729829,1.429829,0.014915,0.0,0.13,0.13,0.065,-0.707767,0.754499,1.462266,0.023366,
BUILDDECALVIS5,models/wall_art/BUILDDECALVIS5.fbx,7400,100,1,-0.648498,0.638478,1.286976,-0.00501,0.014115,0.118962,0.104847,0.066538,-0.73691,0.589068,1.325978,-0.073921,
DECAL_AF,models/wall_art/DECAL_AF.fbx,7400,24,1,-1.0,1.0,2.0,0.0,-0.165656,0.165656,0.331312,0.0,-1.0,1.0,2.0,0.0,
DECAL_AGT,models/wall_art/DECAL_AGT.fbx,7400,128,1,-1.0,1.0,2.0,0.0,0.0,0.081469,0.081469,0.040734,-1.0,1.0,2.0,0.0,
DECAL_AMINO,models/wall_art/DECAL_AMINO.fbx,7400,174,1,-1.0,1.0,2.0,0.0,0.0,0.081469,0.081469,0.040734,-1.0,1.0,2.0,0.0,
DECAL_BIOME3,models/wall_art/DECAL_BIOME3.fbx,7400,304,1,-1.0,1.0,2.0,0.0,0.0,0.081469,0.081469,0.040734,-1.0,1.0,2.0,0.0,
DECAL_BLUESYS,models/wall_art/DECAL_BLUESYS.fbx,7400,24,1,-1.0,1.0,2.0,0.0,-0.165656,0.165656,0.331312,0.0,-1.0,1.0,2.0,0.0,
DECAL_BONEJUDGE,models/wall_art/DECAL_BONEJUDGE.fbx,7400,42,1,-1.0,1.0,2.0,0.0,-0.118057,0.118057,0.236114,0.0,-1.0,1.0,2.0,0.0,
DECAL_BONESOUP,models/wall_art/DECAL_BONESOUP.fbx,7400,42,1,-1.0,1.0,2.0,0.0,-0.118057,0.118057,0.236114,0.0,-1.0,1.0,2.0,0.0,
DECAL_CAFE,models/wall_art/DECAL_CAFE.fbx,7400,272,1,-1.0,1.0,2.0,0.0,0.0,0.081469,0.081469,0.040734,-1.0,1.0,2.0,0.0,
DECAL_CPLANET1,models/wall_art/DECAL_CPLANET1.fbx,7400,224,1,-0.888911,0.866025,1.754936,-0.011443,0.0,0.081469,0.081469,0.040734,-1.0,1.0,2.0,0.0,
DECAL_CREBEETLE,models/wall_art/DECAL_CREBEETLE.fbx,7400,24,1,-1.0,1.0,2.0,0.0,-0.165656,0.165656,0.331312,0.0,-1.0,1.0,2.0,0.0,
DECAL_CREFLY,models/wall_art/DECAL_CREFLY.fbx,7400,24,1,-1.0,1.0,2.0,0.0,-0.165656,0.165656,0.331312,0.0,-1.0,1.0,2.0,0.0,
DECAL_CREPAWS,models/wall_art/DECAL_CREPAWS.fbx,7400,24,1,-1.0,1.0,2.0,0.0,-0.165656,0.165656,0.331312,0.0,-1.0,1.0,2.0,0.0,
DECAL_EXTINCT,models/wall_art/DECAL_EXTINCT.fbx,7400,42,1,-1.0,1.0,2.0,0.0,-0.118057,0.118057,0.236114,0.0,-1.0,1.0,2.0,0.0,
DECAL_FPLANET2,models/wall_art/DECAL_FPLANET2.fbx,7400,24,1,-1.0,1.0,2.0,0.0,-0.165656,0.165656,0.331312,0.0,-1.0,1.0,2.0,0.0,
DECAL_GALCORE,models/wall_art/DECAL_GALCORE.fbx,7400,314,1,-1.0,1.0,2.0,0.0,0.0,0.081469,0.081469,0.040734,-1.0,1.0,2.0,0.0,
DECAL_HAZARD,models/wall_art/DECAL_HAZARD.fbx,7400,42,1,-0.663776,0.663776,1.327552,0.0,-0.118057,0.118057,0.236114,0.0,-0.663776,0.663776,1.327552,0.0,
DECAL_HORROR,models/wall_art/DECAL_HORROR.fbx,7400,42,1,-0.663776,0.663776,1.327552,0.0,-0.118057,0.118057,0.236114,0.0,-0.663776,0.663776,1.327552,0.0,
DECAL_JELLY,models/wall_art/DECAL_JELLY.fbx,7400,42,1,-0.663776,0.663776,1.327552,0.0,-0.118057,0.118057,0.236114,0.0,-0.663776,0.663776,1.327552,0.0,
DECAL_NEXUSM,models/wall_art/DECAL_NEXUSM.fbx,7400,220,1,-0.770491,0.770491,1.540982,0.0,0.0,0.081469,0.081469,0.040734,-1.0,1.0,2.0,0.0,
DECAL_NMSCORD,models/wall_art/DECAL_NMSCORD.fbx,7400,24,1,-1.0,1.0,2.0,0.0,-0.165656,0.165656,0.331312,0.0,-1.0,1.0,2.0,0.0,
DECAL_NMS_FR,models/wall_art/DECAL_NMS_FR.fbx,7400,24,1,-1.0,1.0,2.0,0.0,-0.165656,0.165656,0.331312,0.0,-1.0,1.0,2.0,0.0,
DECAL_PEEP,models/wall_art/DECAL_PEEP.fbx,7400,24,1,-1.0,1.0,2.0,0.0,-0.165656,0.165656,0.331312,0.0,-1.0,1.0,2.0,0.0,
DECAL_PIRATESYS,models/wall_art/DECAL_PIRATESYS.fbx,7400,24,1,-1.0,1.0,2.0,0.0,-0.165656,0.165656,0.331312,0.0,-1.0,1.0,2.0,0.0,
DECAL_QIT,models/wall_art/DECAL_QIT.fbx,7400,132,1,-1.0,1.0,2.0,0.0,0.0,0.081469,0.081469,0.040734,-1.0,1.0,2.0,0.0,
DECAL_RUINMECH,models/wall_art/DECAL_RUINMECH.fbx,7400,42,1,-1.0,1.0,2.0,0.0,-0.118057,0.118057,0.236114,0.0,-1.0,1.0,2.0,0.0,
DECAL_SCAN,models/wall_art/DECAL_SCAN.fbx,7400,42,1,-1.0,1.0,2.0,0.0,-0.118057,0.118057,0.236114,0.0,-1.0,1.0,2.0,0.0,
DECAL_SHIP1,models/wall_art/DECAL_SHIP1.fbx,7400,24,1,-1.0,1.0,2.0,0.0,-0.165656,0.165656,0.331312,0.0,-1.0,1.0,2.0,0.0,
DECAL_SKULL,models/wall_art/DECAL_SKULL.fbx,7400,42,1,-0.663776,0.663776,1.327552,0.0,-0.118057,0.118057,0.236114,0.0,-0.663776,0.663776,1.327552,0.0,
DECAL_SPOOKATL,models/wall_art/DECAL_SPOOKATL.fbx,7400,24,1,-1.0,1.0,2.0,0.0,-0.165656,0.165656,0.331312,0.0,-1.0,1.0,2.0,0.0,
DECAL_STARTSHIP,models/wall_art/DECAL_STARTSHIP.fbx,7400,364,1,-0.770491,0.770491,1.540982,0.0,0.0,0.081469,0.081469,0.040734,-1.0,1.0,2.0,0.0,
DECAL_TOSTARS,models/wall_art/DECAL_TOSTARS.fbx,7400,24,1,-1.0,1.0,2.0,0.0,-0.165656,0.165656,0.331312,0.0,-1.0,1.0,2.0,0.0,
DECAL_UFT,models/wall_art/DECAL_UFT.fbx,7400,118,1,-1.0,1.0,2.0,0.0,0.0,0.081469,0.081469,0.040734,-1.0,1.0,2.0,0.0,
DECAL_UN42,models/wall_art/DECAL_UN42.fbx,7400,24,1,-1.0,1.0,2.0,0.0,-0.165656,0.165656,0.331312,0.0,-1.0,1.0,2.0,0.0,
DECAL_UWTREAS,models/wall_art/DECAL_UWTREAS.fbx,7400,288,1,-0.866025,0.866025,1.73205,0.0,0.0,0.081469,0.081469,0.040734,-1.0,1.0,2.0,0.0,
